brand,colour,avg_rating
charukriti,green,5
scorpius,green,4.80882353
fabindia,blue,4.617647059
purvaja,lime green,4.426470589
tokyo talkies,blue,4.235294118
mf,orange,4.666666667
roadster,peach,4.315068493
diwaah,black,4.657534247
sztori,magenta,5
anti culture,blue,4.4
indethnic,blue,3.8
gracit,red,4.10967742
h&m,brown,4.419354839
purvaja,peach,4.424272227
lc waikiki,black,4.429189615
vastranand,blue,4.434107002
ether,black,4.43902439
melange by lifestyle,off white,4.12601626
anti culture,blue,3.81300813
soundarya,pink,3.5
swagg india,grey,4.393939394
sassafras,rust,3.791666667
mitera,pink,3.865057472
purvaja,navy blue,3.938448276
na-kd,grey,4.011839081
lakshita,beige,4.085229885
saree mall,olive,4.15862069
109f,navy blue,4.412643679
rangmanch by pantaloons,pink,4.666666667
okane,peach,4.333333333
honey by pantaloons,black,4.5
slazenger,pink,4.566666667
netram,yellow,4.633333333
vaaba,multi,4.7
trendyol,beige,4.766666666
nayo,blue,4.833333333
only,red,4.132575758
and,black,3.431818182
prakhya,black,4.481481481
honey by pantaloons,beige,4.666666667
van heusen woman,olive,4.444444444
zalora active,purple,4.472222222
jinfo,navy blue,4.5
mish,rose,4.5
oxxo,maroon,4.5
netram,grey,4.5
vaaba,red,4.5
charukriti,magenta,4.5
code 61,blue,4.5
clora creation,maroon,4.5
campus sutra,orange,4.833333333
rangmanch by pantaloons,magenta,4.2
readiprint fashions,turquoise blue,4
ishin,orange,3.994773519
sangria,pink,3.989547038
netram,peach,3.984320557
vaaba,yellow,3.979094077
bostreet,pink,3.973867596
kraus jeans,green,3.968641115
harpa,navy blue,3.963414634
sassafras,burgundy,4.23465704
levis,blue,4.14
clora creation,maroon,4.07
mitera,teal,4
vero moda,off white,4.054457953
brinns,navy blue,4.108915907
netram,lime green,4.16337386
vaaba,yellow,4.217831814
honey by pantaloons,off white,4.272289767
rangmanch by pantaloons,red,4.326747721
kanvin,nude,4.381205674
kotty,black,4.153846154
revolution,black,4.299145299
flying machine,black,4.444444444
gracit,red,4.424615384
anouk,mustard,4.404786324
kalini,black,4.384957265
fabindia,mustard,4.365128205
netram,olive,4.345299145
vaaba,multi,4.325470085
urbanic,grey,4.305641025
people,black,4.285811966
clora creation,cream,4.265982906
dressberry,grey,4.246153846
swatika,green,4.175593542
brinns,black,4.105033238
silk land,green,4.034472934
netram,pink,3.96391263
na-kd,rose,3.893352327
mafe,peach,3.822792023
trendyol,black,3.752231719
kalt,mustard,3.681671415
campus sutra,blue,3.611111111
swatika,black,3.921886652
tokyo talkies,navy blue,4.232662192
toothless,blue,3
people,black,3.92
jompers,black,3.850746269
global desi,grey,3.865817969
kalt,grey melange,3.88088967
netram,peach,3.89596137
na-kd,off white,3.91103307
charukriti,red,3.926104771
w,gold,3.941176471
swatika,yellow,3.720588236
belliskey,black,3.5
clora creation,white,3.763888889
slazenger,navy blue,4.027777778
orchid blues,grey,4.291666667
mitera,navy blue,4.229166667
antheaa,blue,4.166666667
netram,grey,4.263489209
v-mart,green,4.360311751
go colors,pink,4.457134293
dressberry,mustard,4.553956835
hrx by hrithik roshan,black,4
high star,blue,4.597826087
akheri,pink,4.195464768
house of pataudi,lavender,3.793103448
panit,off white,3.809326765
american eagle outfitters,blue,3.825550082
netram,yellow,3.841773399
swagg india,burgundy,3.857996716
unnati silks,cream,3.874220033
mango,black,3.89044335
vishudh,peach,3.906666667
only,rust,4.324324324
belliskey,blue,2.4
mafadeny,grey,3.45
kazo,navy blue,4.5
panit,lime green,4.48136646
satrani,red,4.462732919
netram,red,4.444099379
rangmanch by pantaloons,beige,4.425465838
shanvika,mustard,4.406832298
h&m,brown,4.388198757
here&now,navy blue,4.369565217
clora creation,navy blue,4.387916431
i saw it first,blue,4.406267645
rareism,pink,4.424618859
readiprint fashions,mustard,4.442970073
flaher,black,4.461321287
portobello,red,4.479672501
soch,green,4.498023715
urbanic,green,4.516374929
the chennai silks,beige,4.534726143
h&m,black,4.553077357
wedze by decathlon,grey,4.571428571
dupatta bazaar,red,4.372513562
rangmanch by pantaloons,blue,4.173598553
urbanic,black,3.974683544
broowl,black,3.75
code 61,turquoise blue,3.792119565
pratham blue,beige,3.834239131
zalora work,beige,3.876358696
vishudh,peach,3.918478261
pluss,peach,3.960597826
mitera,coral,4.002717392
clora creation,beige,4.044836957
roadster,black,4.086956522
myshka,beige,3.611111111
mafadeny,grey,4.234126984
marks & spencer,mauve,4.857142857
fabindia,blue,4.743622449
rareism,blue,4.630102041
pratham blue,off white,4.516581633
bostreet,black,4.403061224
mulmul by arabella,green,4.289540816
mitera,mustard,4.176020408
miaz lifestyle,cream,4.0625
fablestreet,black,4.076923077
soundarya,yellow,4.252747253
here&now,blue,4.428571429
mafadeny,grey,4.214285715
anouk,mustard,4
rareism,black,3.791666667
ethnovogue,beige,3.583333333
silk land,green,3.375
neudis,navy blue,3.725330927
trendyol,black,4.075661853
roadster,blue,4.42599278
miaz lifestyle,red,4.515627969
ishin,red,4.605263158
mafadeny,black,4.5
sassafras,black,4.214285714
the weave traveller,orange,4.168778412
zalora basics,brown,4.123271109
ethnovogue,green,4.077763807
hritika,grey,4.032256504
trendyol,black,3.986749202
kendall & kylie,black,3.941241899
harpa,mustard,3.895734597
miss chase,blue,4.05869486
miaz lifestyle,white,4.221655122
here&now,blue,4.384615385
mafadeny,pink,4.316239317
looknbook art,white,4.247863248
mokshi,black,4.17948718
house of pataudi,black,4.111111111
max,blue,4.09
only,blue,4.068888889
the chennai silks,burgundy,4.047777778
harpa,navy blue,4.026666667
flying machine,blue,4.279069767
the weave traveller,pink,4.472868217
mafadeny,black,4.666666667
biba,red,4.454545455
jinfo,white,4.412638109
zalora basics,blue,4.370730762
lil drama,peach,4.328823416
united liberty,maroon,4.286916069
charukriti,violet,4.245008723
akkriti by pantaloons,red,4.203101376
roadster,red,4.16119403
miss chase,black,4.162013915
the weave traveller,navy blue,4.1628338
house of pataudi,red,4.163653685
gracit,black,4.16447357
allen solly woman,navy blue,4.165293455
white fire,lavender,4.166113341
lc waikiki,white,4.166933226
apnisha,red,4.167753111
fame forever by lifestyle,blue,4.168572996
juniper,gold,4.170212766
the weave traveller,brown,4.220241518
sassafras,red,4.27027027
clora creation,maroon,4.400760135
roadster,black,4.53125
hubberholme,navy blue,4.166666667
zheia,blue,4.25
zalora occasion,multi,4.333333334
white fire,brown,4.416666667
charukriti,teal,4.5
gunvanti fab,navy blue,4.583333334
ethnovogue,red,4.666666667
clora creation,navy blue,4.300970874
hubberholme,grey melange,4.142857143
label ritu kumar,blue,4.333333333
sanwara,white,4.523809524
moda rapido,blue,4.714285714
showoff,blue,4.673469388
white fire,black,4.632653061
showoff,blue,4.591836735
next one,black,4.551020408
bostreet,black,4.510204082
clora creation,peach,4.469387755
rare,peach,4.428571429
house of kkarma,blue,4.147502904
free authority,black,3.866434379
anouk,pink,3.585365854
mitera,black,3.692218351
orchid blues,green,3.799070848
bostreet,white,3.905923345
silk land,navy blue,4.012775842
fame forever by lifestyle,grey,4.119628339
popwings,black,4.226480836
jaipur kurti,mustard,4.333333333
roadster,black,4.553571429
inddus,navy blue,4.6
forever 21,black,4.727272727
zalora basics,black,4.542613636
hopscotch,rose,4.357954545
rang gali,orange,4.173295454
lovegen,beige,3.988636364
popwings,yellow,3.803977273
gerua,mustard,3.619318182
monte carlo,purple,3.434659091
aurelia,pink,3.25
jaipur kurti,red,4.025
mitera,mustard,4.8
kraus jeans,black,4.643076923
w,pink,4.486153846
warthy ent,orange,4.329230769
rang gali,yellow,4.172307692
fame forever by lifestyle,blue,4.015384616
bostreet,black,3.858461539
klotthe,grey,3.701538462
monte carlo,gold,3.544615385
jompers,navy blue,3.387692308
myshka,red,3.230769231
kalt,coffee brown,3.303821685
zalora basics,black,3.376874138
warthy ent,green,3.449926592
rang gali,orange,3.522979045
lc waikiki,navy blue,3.596031499
soch,red,3.669083953
urbanic,green,3.742136406
van heusen woman,grey,3.81518886
lakshita,navy blue,3.888241314
fablestreet,maroon,3.961293767
salwar studio,black,4.034346221
ksut,green,4.107398674
kook n keech,black,4.180451128
panchhi,peach,4.319392231
indya,pink,4.458333333
van heusen woman,black,4.135416666
inddus,pink,3.8125
saffron threads,red,4.571428571
warthy ent,red,4.547619047
rareism,blue,4.523809524
zeyo,red,4.5
dupatta bazaar,red,4.25
otorva,pink,4
taavi,maroon,3.75
xpose,black,3.863567073
madame,beige,3.977134146
nike,beige,4.090701219
westwood,beige,4.204268293
warthy ent,green,4.317835366
mirari,yellow,4.431402439
rareism,navy blue,4.544969512
aayna,off white,4.658536585
here&now,olive,4.262295082
people,purple,4.193647541
nayo,olive,4.125
quinoa,blue,3.8
vbuyz,navy blue,3.664285714
origin by zalora,blue,3.528571429
warthy ent,green,3.392857143
jaipur morni,pink,3.257142857
soch,red,3.121428571
rareism,blue,2.985714286
shaily,black,2.85
klotthe,blue,2.714285714
lamoure by red chief,maroon,3.253968254
people,off white,3.793650793
moda rapido,red,4.333333333
warthy ent,green,4.327380952
bombay selections,yellow,4.321428571
lc waikiki,beige,4.31547619
lc waikiki,white,4.30952381
rareism,black,4.303571429
bostreet,green,4.297619048
max,rust,4.291666667
vero amore,black,4.285714286
bewakoof,purple,4.315270936
anouk,mustard,4.344827586
h&m,purple,4.292108753
warthy ent,green,4.23938992
flaher,pink,4.186671087
taavi,white,4.133952255
levis,blue,4.081233422
studio rasa,black,4.028514589
bostreet,orange,3.975795756
miss chase,blue,3.923076923
otorva,blue,3.574786325
dupatta bazaar,red,3.226495726
fosh,blue,2.878205128
pepe jeans,black,2.52991453
charukriti,green,2.181623931
patrorna,black,1.833333333
warthy ent,green,2.280952381
talia,blue,2.728571428
allen solly woman,pink,3.176190476
adeesha,turquoise blue,3.623809523
american crew,grey,4.071428571
mast & harbour,pink,4.052325581
anubhutee,pink,3.826086957
the dry state,black,3.836956522
loom legacy,maroon,3.847826087
the clothing factory,purple,3.858695653
satrani,teal,3.869565218
kriatma,red,3.880434783
kalini,red,3.891304348
pluss,lavender,3.902173913
vastrado,navy blue,3.913043478
cayman,charcoal,3.923913044
soundarya,black,3.934782609
loom legacy,blue,3.945652174
anouk,black,3.956521739
satrani,green,3.967391304
soch,yellow,3.97826087
h&m,purple,3.989130435
sassafras,pink,4
united liberty,teal,3.935483871
honey by pantaloons,pink,3.870967742
go colors,black,3.806451613
the vanca,navy blue,3.741935484
w,yellow,4.333333333
loom legacy,orange,4.479166666
kook n keech,blue,4.625
miaz lifestyle,black,4.562356651
rooted,beige,4.499713303
white fire,black,4.437069954
people,black,4.374426606
cantabil,navy blue,4.311783257
united liberty,peach,4.249139908
charukriti,magenta,4.18649656
tokyo talkies,navy blue,4.123853211
forever 21,gold,3.861926606
belle fille,blue,3.6
style quotient,red,3.966666667
clora creation,magenta,4.333333333
people,orange,4.458333333
anayna,black,4.583333333
salwar studio,silver,4.505175983
white fire,blue,4.427018633
united liberty,teal,4.348861284
ginger by lifestyle,grey,4.270703934
tokyo talkies,beige,4.192546584
dupatta bazaar,sea green,4.186405985
rangmanch by pantaloons,olive,4.180265387
h&m,green,4.174124788
unnati silks,cream,4.16798419
white fire,black,4.161843591
fame forever by lifestyle,blue,4.155702993
united liberty,gold,4.149562394
karaj jaipur,red,4.143421796
trendyol,black,4.137281197
bostreet,beige,4.131140599
fosh,black,4.125
vishudh,pink,3.672131148
rooted,yellow,3.864098361
saubhagya,black,4.056065574
white fire,black,4.248032787
singni,green,4.44
missguided,olive,4.430769231
kraus jeans,blue,4.421538462
united liberty,green,4.412307693
charukriti,white,4.403076923
parchhai,blue,4.393846154
mitera,yellow,4.384615385
miss chase,navy blue,4.263157895
kotty,blue,4.25
instafab plus,grey,4
cottinfab,maroon,4.206896552
swagg india,red,4.413793103
clora creation,beige,4.344827586
tommy hilfiger,black,4.275862069
white fire,fuchsia,4.206896552
bostreet,beige,4.137931034
me craft,pink,4.068965517
belle fille,orange,4
style quotient,black,4.777777778
saree mall,pink,4.461538462
instafab plus,multi,3.971153847
malachi,blue,3.480769231
soundarya,teal,2.990384616
cutiekins,turquoise blue,2.5
white fire,yellow,3.4
forever 21,blue,3.6
rangmanch by pantaloons,lime green,3.8
and,blue,4
belle fille,black,4.2
soundarya,green,4.4
street 9,blue,4.470588235
h&m,beige,4.625
cherokee,pink,4.4125
roadster,pink,4.2
ahika,beige,4.027272727
white fire,black,3.854545455
kovet,black,3.681818182
kalini,teal,3.509090909
trendyol,blue,3.336363636
belle fille,blue,3.163636363
anekaant,multi,2.990909091
sassafras,mustard,2.818181818
bossini,green,3.009090909
patrorna,black,3.2
white fire,black,3.46
fashor,pink,3.72
mirchi fashion,green,3.98
trendyol,taupe,4.24
urbanic,purple,4.5
max,black,4.25
united colors of benetton,blue,4
souchii,beige,3.98
salwar studio,gold,3.96
alsace lorraine paris,burgundy,3.166666667
mango,black,3.865942029
biba,coral,4.565217391
friskers,blue,4.157894737
tag 7,blue,4.259649123
atsevam,pink,4.361403509
hive91,brown,4.463157895
therebelinme,grey,4.564912281
pepe jeans,blue,4.666666667
mango,navy blue,4.142857143
akimia,black,4.049084249
anouk,blue,3.955311356
moda rapido,maroon,3.861538462
joe hazel,grey,3.863221154
loom legacy,yellow,3.864903847
atsevam,red,3.866586539
patrorna,fuchsia,3.868269231
indian dobby,yellow,3.869951923
forever 21,beige,3.871634616
pepe jeans,black,3.873317308
cutiekins,black,3.875
pluss,mustard,4.7
clora creation,off white,4.697435897
20dresses,beige,4.694871795
shinoy,black,4.692307692
de moza,red,4.346153846
de moza,navy blue,4
atsevam,cream,4.017933087
navyasa,pink,4.035866175
urbanic,green,4.053799263
here&now,black,4.07173235
clora creation,off white,4.142857143
neudis,black,4.080519481
here&now,navy blue,4.018181818
clora creation,off white,4.030649351
u.s. polo assn. kids,yellow,4.043116883
looknbook art,red,4.055584416
de moza,red,4.068051948
showoff,navy blue,4.080519481
globus,maroon,4.092987013
sariya,pink,4.105454546
loom legacy,orange,4.117922078
neudis,green,4.130389611
roadster,blue,4.142857143
lykkein,black,3.782738095
alsace lorraine paris,navy blue,3.422619048
roly poly,magenta,3.0625
looknbook art,maroon,3.201086957
clora creation,cream,3.339673913
gulmohar jaipur,off white,3.47826087
mast & harbour,blue,5
kasee,red,4.423076923
belle fille,black,3.846153846
mast & harbour,blue,3.922705314
dupatta bazaar,purple,4.121352657
all about you,pink,4.32
max,brown,3.454545455
readiprint fashions,blue,3.463636364
purple state,orange,3.472727273
ayaany,blue,3.481818182
kasee,pink,3.490909091
mystere paris,multi,3.5
varanga,mustard,3.7
belle fille,green,3.9
vastranand,gold,4.1
chemistry,mustard,4.485714286
get wrapped,maroon,4.03452381
anouk,multi,3.583333333
roadster,maroon,4
neudis,navy blue,4.222222222
allen solly woman,black,4.444444444
sassafras,green,4.453703703
soch,pink,4.462962963
trendyol,blue,4.472222222
belle fille,green,4.481481481
zoella,navy blue,4.490740741
aawari,blue,4.5
all about you,navy blue,4.535714286
forever 21,blue,4.571428571
jatriqq,red,4.457142857
zalora basics,pink,4.342857143
siril,blue,4.228571428
vedic,lime green,4.114285714
styli,blue,4
saffron threads,white,4.3
nautica,black,4.6
indo era,pink,3.425925926
tag 7,white,3.426256614
20dresses,navy blue,3.426587302
clora creation,beige,3.42691799
fabindia,black,3.427248677
silk land,green,3.427579365
divastri,turquoise blue,3.427910053
zalora work,red,3.428240741
sassafras,blue,3.428571429
max,peach,3.747619048
leather retail,black,4.066666667
myshka,beige,4.101010101
urbanic,pink,4.135353536
mitera,coral,4.16969697
a.t.u.n.,pink,4.204040404
fabindia,beige,4.238383838
divastri,navy blue,4.272727273
people,white,4.307070707
allen solly woman,blue,4.341414141
gunvanti fab,green,4.375757575
max,pink,4.41010101
amante,black,4.444444444
stylestone,maroon,3.980392157
w,navy blue,3.9921875
mango,black,3.55859375
