brand,avg_rating
roadster,4.465384615
oxolloxo,4.426266715
mafadeny,4.387148816
clora creation,4.348030916
chipbeys,4.308913016
grass by gitika goyal,4.269795117
meena bazaar,4.230677217
momtobe,4.191559318
miss chase,4.113323518
c9 airwear,4.074205619
sangria,4.035087719
gracit,4.086509377
mast & harbour,4.137931034
rangmanch by pantaloons,4.2
kalini,3.8
shaye,4.555555556
aayna,4.375
mango,3.857142857
saadgi,3.945488722
aarika,4.033834587
belle fille,4.122180451
mango,4.210526316
sassafras,4.573770492
the dry state,4.556573449
grass by gitika goyal,4.539376406
gracit,4.522179364
monte carlo,4.504982321
bombay selections,4.487785278
mango,4.470588235
saadgi,4.336601307
aarika,4.202614379
myshka,4.068627451
indo era,3.934640523
street 9,3.800653595
diwaah,3.666666667
anouk,3.788973384
neudis,3.996570491
akkriti by pantaloons,4.204167599
moda rapido,4.411764706
de moza,4.307101219
joe hazel,4.202437732
grancy,4.097774245
saadgi,3.993110758
max,3.888447271
street 9,3.783783784
belle fille,3.6
roadster,4.163265306
tag 7,4.347826087
blanc9,4.531055901
urbanic,4.714285714
grass by gitika goyal,3.982142857
inddus,3.25
saadgi,3.4
titliyan,3.55
rangmanch by pantaloons,3.7
dreamz by pantaloons,3.85
peppermint,4
forever new,4.066989302
varanga,4.133978604
campus sutra,4.407407407
the dry state,4.203703704
martini,4
grass by gitika goyal,3.825102881
beverly hills polo club,3.650205761
tokyo talkies,3.475308642
titliyan,3.4
sangria,5
saadgi,4.680769231
street 9,4.361538461
harpa,4.042307692
belle fille,4.226121795
rooted,4.409935897
chemistry,4.59375
campus sutra,4.497641509
akkriti by pantaloons,4.401533019
gracit,4.305424528
mitera,4.209316038
anouk,4.113207547
saadgi,3.599281222
meena bazaar,3.085354896
street 9,2.571428571
roadster,4.046979866
belle fille,3
the dry state,3.604166667
roadster,4.208333333
clora creation,4.40625
revolution,4.604166666
20dresses,4.802083333
mitera,5
mitera,4.4
saadgi,4.409917355
fazzn,4.419834711
indya,4.429752066
anayna,4.301104972
quiero,3.5
lucero,2.857142857
truerevo,3.728571428
mafadeny,4.6
gracit,4.532337379
mitera,4.464674759
dressberry,4.397012138
sangria,4.329349518
saadgi,4.261686897
apnisha,4.194024277
roadster,4.126361656
tag 7,4
ahalyaa,3.423076923
jump usa,4.555555556
rare,4.24
neudis,3.564444445
urbanic,2.888888889
fabnest,3.393587618
mitera,3.898286346
h&m,4.402985075
saadgi,4.157545606
kalini,3.912106136
zheia,3.666666667
all about you,4.452380952
zink london,4.601190476
dupatta bazaar,4.75
dressberry,3.684210526
gracit,3.686158855
enchanted drapes,3.688107185
20dresses,3.690055514
iris,3.692003843
amirtha fashion,3.693952172
soch,3.695900502
debonatella,3.697848831
veni vidi vici,3.69979716
roadster,4.164319249
tag 7,4.221048513
mabish by sonal jain,4.277777778
bownbee,4.296783626
roadster,4.315789474
zola,4.363157895
aarke ritu kumar,4.410526316
sugathari,4.457894737
20dresses,4.505263158
silk land,4.552631579
indo era,4.6
anayna,4.486111111
tag 7,4.411793372
bownbee,4.337475634
u.s. polo assn.,4.263157895
forever 21,3.914187643
harvard,3.565217391
forever 21,3.909090909
scorpius,3.714285714
karigari,3.751175407
sugathari,3.788065099
forever 21,3.824954792
mirchi fashion,3.861844484
cottinfab,3.898734177
yuris,4.303571429
miss chase,4.096230159
colour me by melange,3.888888889
saadgi,3.866866867
bownbee,3.844844845
anouk,3.822822823
jc mode,3.800800801
enchanted drapes,3.778778779
tokyo talkies,3.756756757
vaaba,3.79021879
max,3.823680824
globus,3.857142857
roadster,3.750841751
cottinfab,4.368421053
voxati,4.444444444
zheia,4.185457516
urbanic,3.926470588
enchanted drapes,3.859052712
bitiya by bhama,3.791634836
vaaba,3.72421696
rangmanch by pantaloons,3.656799083
oneway,3.589381207
mitera,3.521963331
magnetic designs,3.454545455
tokyo talkies,3.90538674
mimosa,4.482758621
varanga,4.285714286
voxati,4.142857143
indo era,4
forever 21,3.696428572
anouk,3.392857143
harpa,4.2
bitiya by bhama,4.241818182
vaaba,4.283636364
therebelinme,4.325454545
faballey,4.367272727
here&now,4.409090909
high star,4.75
saadgi,4.375
w,4
harpa,4.2
20dresses,4
20dresses,3.8
warthy ent,3.975
vaaba,4.15
perfectblue,4.325
freakins,4.5
cotton on,4.28125
marks & spencer,4.0625
diwaah,3.618206522
kalini,3.173913043
people,3.608695652
urbanic,4.043478261
label ritu kumar,4.151792525
kryptic,4.260106789
dressberry,4.368421053
warthy ent,4.229112992
vaaba,4.089804932
soch,3.950496872
zima leto,3.811188811
people,3.909090909
divena,4.47826087
here&now,3.696969697
trendyol,3.515151515
urbanic,3.333333333
gracit,3.464335664
otorva,3.595337995
kid1,3.726340326
vaaba,3.857342657
ayaany,3.988344988
pinkloom,4.119347319
sassafras,4.25034965
tag 7,4.170629371
nautica,4.090909091
trendyol,3.857142857
mast & harbour,4.25862069
flying machine,4.6
street 9,4.557142857
nds niharikaa designer studio,4.514285715
sanwara,4.471428572
inweave,4.428571429
warthy ent,4.214285715
urbanic,4
grass by gitika goyal,4.461538462
femella,4.923076923
clora creation,4.794871795
madame,4.666666667
gant,4.515151516
urbanic,4.363636364
marigold by fablestreet,4.418181819
indo era,4.472727273
forever 21,4.527272728
soch,4.581818182
lovista,4.636363637
amrutam fab,4.690909091
grass by gitika goyal,4.745454545
kook n keech disney,4.8
martini,4.328571429
fort collins,3.857142857
vero moda,4.15
tissu,4.457142857
jc mode,4.278571428
max,4.1
tokyo talkies,3.774193548
indo era,3.864436806
silk land,3.954680063
white world,4.044923321
cotton on,4.135166578
jompers,4.225409836
roadster,3.585365854
campus sutra,4
the weave traveller,3.909090909
miaz lifestyle,3.818181818
code by lifestyle,3.916666667
elleven,4.14254386
indo era,4.368421053
saree mall,4.244736842
abof,4.121052632
white world,3.997368421
marie claire,3.873684211
vastranand,3.75
the weave traveller,3.9
molcha,4.05
stylestone,4.2
mango,3.333333333
arise,4.066666667
spykar,4.8
20dresses,4.747076023
fazzn,4.694152047
urbanic,4.64122807
white world,4.588304093
the weave traveller,4.535380117
tokyo talkies,4.48245614
house of pataudi,4.139534884
molcha,4.005251313
urbanic,3.870967742
chkokko,3.602150538
max,3.333333333
winered,3.125
roadster,4.448275862
anouk,3.476923077
clora creation,3.762393162
white world,4.047863248
tokyo talkies,4.333333333
popnetic,4.132075472
fashor,4.5
zoella,4.138888889
campus sutra,3.777777778
mitera,4.166666667
mango,4
global desi,4
clora creation,4
dupatta bazaar,4.4
madame,4.368965517
white world,4.337931035
dupatta bazaar,4.306896552
roadster,4.275862069
vishudh,4.323170732
clovia,4.423780488
campus sutra,4.524390244
sera,4.625
cover story,4.551020408
20dresses,4.477040816
clora creation,4.403061224
navyasa,4.329081633
chemistry,4.255102041
white world,4.181122449
tokyo talkies,4.107142857
studio shringaar,4.1
urbanic,4.55
mango,5
soundarya,4.733333333
20dresses,4.466666667
tag 7,4.2
grancy,3.933333334
tokyo talkies,3.666666667
soch,3.79520548
styli,3.923744293
white world,4.052283105
berrylush,4.180821918
sugr,3.666666667
ix impression,4
kassually,4.277777778
fort collins,4.555555556
urbanic,4.380952381
soundarya,4.206349207
vanca eco,4.031746032
mimosa,3.857142857
tag 7,3.84434968
karaj jaipur,3.831556503
white world,3.818763326
harpa,3.805970149
sangria,4.35
the dry state,2.923076923
popnetic,3.894736842
miaz lifestyle,3.72972973
ayaany,3.972007722
urbanic,4.214285714
athena,4.230769231
only,4.285714286
tag 7,4.240079365
banarasi style,4.194444445
white world,4.148809524
indya,4.103174603
rangmanch by pantaloons,4.1
forever 21,4.066666667
kalini,4.033333333
rvk,4
karaj jaipur,3.966666667
american eagle outfitters,3.933333333
panchhi,3.9
la vastraa,3.866666667
max,3.833333334
h&m,3.8
clora creation,3.766666667
spykar,3.733333334
owncraft,3.7
klotthe,3.666666667
charukriti,3.904761905
all about you,4.142857143
kiddopanti,4.10282343
h&m,4.062789718
na-kd,4.022756005
panchhi,3.982722292
miaz lifestyle,3.94268858
roadster,3.902654867
gracit,4.7
jaipur kurti,4.482758621
mango,2.875
rivi,3.041135204
aarika,3.207270408
vero moda,3.373405612
w,3.539540817
saree mall,3.705676021
panchhi,3.871811225
bostreet,4.037946429
janasya,4.204081633
peppermint,4.142857143
indo era,4.343980344
molcha,4.34043134
melange by lifestyle,4.336882337
freakins,4.333333333
w,4.277777778
bebe plus,4.222222222
panchhi,4.166666666
mango,4.111111111
ajile by pantaloons,4.055555556
soundarya,4
mango,3.944444444
oxolloxo,3.888888889
20dresses,3.833333333
only,3.777777778
rvk,3.797979798
street 9,3.818181818
fabindia,3.654545454
nainvish,3.490909091
fashion basket,3.327272727
panchhi,3.163636364
scorpius,3
indo era,4.5
vishudh,4.352459016
people,4.37782982
urbanic,4.403200625
h&m,4.428571429
maiyee,4.457142858
kalini,4.485714286
alaya by stage3,4.514285715
panchhi,4.542857143
b.copenhagen,4.571428571
dupatta bazaar,4.6
n-gal,4.483333333
mast & harbour,4.366666667
gracit,3.883333333
missguided,3.4
vero moda,4.666666667
rivi,4.358974359
nds niharikaa designer studio,4.051282052
vishudh,3.743589744
magic needles,3.948107448
mameraa,4.152625153
soundarya,4.357142857
mango,4.714285714
oxolloxo,3
rangmanch by pantaloons,3.705882353
anouk,4.411764706
tokyo talkies,4.105263158
jinfo,3.909774436
freakins,3.714285714
mitera,3.710714286
monte carlo,3.707142857
bitiya by bhama,3.703571429
soundarya,3.7
sangam prints,4.2
gracit,3.633333333
ginger by lifestyle,3.066666667
maiyee,2.5
ethnicity,3.75
inddus,5
columbia,4.8
tokyo talkies,3.789473684
urbanic,4.034412955
bitiya by bhama,4.279352227
soundarya,4.524291498
n-gal,4.769230769
van heusen woman,4.259615385
molcha,3.75
columbia,3.760714285
urbanic,3.771428571
soch,3.921428571
here&now,4.071428571
w,3.657142857
rangmanch by pantaloons,3.242857143
akkriti by pantaloons,2.828571428
justanned,2.414285714
soch,2
molcha,2.36969697
mafadeny,2.739393939
vastranand,3.109090909
off label,3.478787878
freakins,3.848484848
na-kd,3.821449792
fidoza,3.794414735
meena bazaar,3.767379679
shadow & saining,3.740344623
campus sutra,3.713309566
broadstar,3.68627451
molcha,3.716183787
vastranand,3.746093064
lakshita,3.776002342
all about you,3.805911619
vishudh,3.835820896
freakins,3.895979121
soch,3.956137346
max,4.016295572
shadow & saining,4.076453797
roadster,4.136612022
powerpuff girls by kook n keech,3.583333333
molcha,3.637626262
missguided,3.691919192
high star,3.746212121
vastranand,3.80050505
alsace lorraine paris,3.85479798
max,3.909090909
vaividhyam,4.045454546
marks & spencer,4.181818182
shadow & saining,4.318181819
laado - pamper yourself,4.454545455
here&now,4.55
roadster,4.026315789
molcha,3.436234818
urbanic,2.846153846
vastranand,2.956654457
shaye,3.067155067
puma,3.177655677
indethnic,3.288156288
busem,3.398656898
shadow & saining,3.509157509
laado - pamper yourself,3.61965812
pluss,3.73015873
molcha,3.555555555
vastranand,3.380952381
only,3.206349206
rangmanch by pantaloons,3.031746032
anouk,2.857142857
karen scott,3.219047619
shaily,3.580952381
shadow & saining,3.942857143
bostreet,4.304761905
w,4.666666667
darzi,4.279761905
nanda silk mills,3.892857143
vastranand,4.095364742
roadster,4.29787234
molcha,4.013396375
rareism,3.728920409
taavi,3.444444444
amydus,3.593137255
cloth haus india,3.741830065
shadow & saining,3.890522876
mitera,4.039215686
vastranand,4.292335116
mango,4.545454545
molcha,4.272727273
ode by house of pataudi,4
gracit,3.666666667
american eagle outfitters,3.333333333
defacto,3
shaye,3.321428572
only,3.642857143
shadow & saining,3.366883117
clora creation,3.090909091
ether,3.5625
nanda silk mills,4.170940171
vastranand,4.142857143
molcha,4.220238095
only,4.297619048
urbanic,4.375
chemistry,4
goldstroms,4.028822568
soch,4.057645135
shadow & saining,4.086467703
roadster,4.11529027
vastranand,4.32686018
tales & stories,4.53843009
inweave,4.75
all about you,3.888888889
only,4.100694445
lilpicks,4.3125
soch,4.475
clora creation,4.6375
mirari,4.8
shadow & saining,4.621556886
20dresses,4.443113772
street 9,4.179775281
roadster,4
vastranand,4.033333333
clora creation,4.066666667
revolution,4.1
vero moda,4.133333333
109f,4.166666666
darzi,4.2
pothys,4.233333333
shadow & saining,4.266666666
elleven,4.3
sassafras,4.333333333
people,4.107692308
rareism,3.753846154
house of pataudi,3.4
rareism,3.552380952
woodland,3.704761905
ahika,3.857142857
the magic wand,4.071428572
ed-a-mamma,4.285714286
granthva fab,4.089285715
ether,3.892857143
bhama couture,3.475694444
clora creation,4.4
kook n keech,3.923076923
elleven,4.028083028
forever 21,4.133089133
tokyo talkies,4.238095238
libas,4.285714286
fabindia,4.214285715
varkala silk sarees,4.142857143
readiprint fashions,4.071428572
powerpuff girls by kook n keech,4
saadgi,4
mimosa,4
elleven,4.2
missguided,4.6
jc mode,5
berrylush,4.64
columbia,4.554857143
karaj jaipur,4.469714286
readiprint fashions,4.384571428
only,4.299428571
ethnicity,4.214285714
biba,4.419642857
kook n keech looney tunes,4.625
voxati,4.444827586
missguided,4.264655172
spykar,4.084482759
nds niharikaa designer studio,3.904310345
anouk,3.724137931
columbia,3.650246306
na-kd,3.57635468
readiprint fashions,3.502463054
blissta,3.428571429
calvin klein jeans,3.714285715
cayman,4
urbanic,4.166666667
urbanic,4
indethnic,4.060882071
defacto,4.121764142
noh.voh - sassafras kids,4.182646213
varanga,4.243528284
readiprint fashions,4.304410355
max,4.365292426
house of pataudi,4.426174497
clora creation,4.417364842
elleven,4.408555187
new balance,4.399745532
20dresses,4.390935877
20dresses,4.382126222
silk land,4.373316568
mitera,4.364506913
van heusen woman,4.355697258
readiprint fashions,4.346887603
parchhai,4.338077948
roadster,4.329268293
clora creation,4.320480632
saadgi,4.31169297
reistor,4.302905309
indo era,4.294117647
20dresses,4.25666705
fabindia,4.219216454
vero moda,4.181765857
sangria,4.14431526
mango,4.106864663
readiprint fashions,4.069414067
roadster,4.03196347
vishudh,3.833333333
twin birds,4.357142857
yash gallery,4.358490566
anouk,4.030660377
american eagle outfitters,3.702830189
urbanic,3.375
elleven,3.078125
zalora active,2.78125
karaj jaipur,2.484375
readiprint fashions,2.1875
twin birds,1.890625
neudis,1.59375
sangria,1.296875
urbanic,1
ethnicity,2.5
people,4
ketch,3.928571429
harpa,4.321428572
tag 7,4.714285714
nike,4.636363636
readiprint fashions,4.433566433
dupatta bazaar,4.230769231
soundarya,3.990384616
sangria,3.75
dressberry,4.5
mafadeny,4.6
ethnicity,4.466666667
miss chase,4.333333333
flying machine,4.2
rustorange,4.6
rangriti,4.612121212
looknbook art,4.624242424
n-gal,4.636363636
dupatta bazaar,4.47979798
spykar,4.323232323
campus sutra,4.166666667
u&f,4.153846154
okane,4.141025641
shffl,4.128205128
chhabra 555,4.115384616
na-kd,4.102564103
karaj jaipur,4.08974359
soch,4.076923077
mbe,4.064102564
i am for you,4.051282051
porsorte,4.038461539
kraus jeans,4.025641026
missguided,4.012820513
anouk,4
fabindia,3.888888889
pandadi saree,3.777777778
mango,3.666666667
vero moda,3.790729783
charukriti,3.9147929
dupatta bazaar,4.038856016
sassafras,4.162919133
dressberry,4.286982249
flying machine,4.588235294
zola,4.248120301
neudis,4.413362953
style quotient,4.578605605
shffl,4.743848257
deebaco,4.909090909
charukriti,4.80976431
redround,4.71043771
dupatta bazaar,4.611111111
vero amore,5
urbanic,2.8
urbanic,4.538461538
clora creation,4.169230769
dressberry,3.8
fabindia,3.848809524
q-rious,3.897619048
meena bazaar,3.946428571
redround,3.995238095
vredevogel,4.044047619
geroo jaipur,4.092857143
dupatta bazaar,4.141666666
flying machine,4.19047619
urbanic,4.241758242
draax fashions,4.293040293
u&f,4.344322345
divyank,4.395604396
pirko,4.311429365
redround,4.227254334
vero amore,4.143079304
disrupt,4.058904273
tokyo talkies,3.974729242
miss chase,4.139538534
urbanic,4.304347826
lucero,4.295031056
house of pataudi,4.285714286
clora creation,4.095238095
gracit,3.904761905
inweave,3.714285714
redround,3.785714286
granthva fab,3.857142857
rivama,3.928571428
voxati,4
high star,4.426229508
mitera,4.666666667
erotissch,4.511111111
20dresses,4.355555556
enchanted drapes,4.2
van heusen woman,4.05
max,3.9
redround,3.962307692
